Index	true_label	text	shap	pred_label
480	1	The whole anti-vaxx (as it became known) thing was nuts, a way for fading celebrities to pretend to be the vanguard of a Great Cause that Saved The Children from a sinister government conspiracy.	[('it', 0.02737979242395737), ('from', 0.00393258703611567), ('thing', 0.0010084745762712155), ('a', 0.0), ('The', -0.0016314850501243027), ('to', -0.009545199277686829)]	1
481	1	It was not stingy family leave policies that had this baby killed, it was the child’s mother, encouraged and enabled by a culture and legal regime that regard babies as a capstone consumer commodity to be ordered up when convenient, and violently disposed of when inconvenient.	[('It', 0.036650673462859766), ('it', 0.006512751770453069), ('disposed', 0.0029605553453765253), ('family', 0.00046444911623730876), ('violently', -0.000420914892337112), ('regime', -0.002007838580508371), ('had', -0.006954236136882422), ('mother,', -0.008876667727646467)]	1
482	1	President Donald Trump has characterized those clashing with law enforcement after George Floyd’s death under the knee of a Minneapolis police officer as organized, radical-left thugs engaging in domestic terrorism, an assertion repeated by Attorney General William Barr.	[('after', 0.026145783225024793), ('police', 0.009141637589388156), ('Minneapolis', 0.0034629334418463365), ('Donald', 0.0006662131253201109), ('clashing', -0.0013459613739351484), ('an', -0.0036486632548244444), ('by', -0.010916525473009314)]	1
483	1	But opponents argued that asking minors to negotiate the legal system when they are already scared and ashamed could drive them to illegal abortions.	[('are', 0.022515441765875225), ('asking', 0.011375910767356659), ('abortions.', 0.0005712397291768823), ('scared', -0.0019768829357226735)]	1
484	1	The words and notions of all these documents (Green New Deal, Venezuelan Constitution, UN Covenant “International Covenant on Economic, Social and Cultural Rights”, Stalin-written Soviet Constitution) may sound good to some, but in the end, they are just empty words at best, a siren call for the naïve, beckoning them to a socialist utopia, and at worst, lip service meant to distract from totalitarian brutality.	[('just', 0.02952036445914027), ('from', 0.008978038450253242), ('to', 0.0038888896713757657), ('worst,', 0.00221933602506302), ('empty', 0.0002364375936861085), ('at', -8.094612575873517e-05), ('Deal,', -0.0008306197539718874), ('the', -0.001884071354715091), ('on', -0.002607780269708967), ('Stalin-written', -0.003183777114323293), ('call', -0.005378270599457047)]	1
485	1	I get that the media really want to do some bullcrap horse-race point-scoring partisan sniping right now. But these are actually important questions. And “gotcha” reporting may get you butt-slapped by your fellow reporters at the bar, but it’s actually really dangerous.	[('questions.', 0.02471562219227313), ('right', 0.012091298048567229), ('partisan', 0.0037171091099268937), ('actually', 0.0012571959455191983), ('bullcrap', 0.0), ('some', -0.0006172473314764149), ('it’s', -0.007384184836587033)]	1
486	1	Despite a pandemic, one-sided presidential nomination contests, and nationwide protests about police violence and racial equality, the primaries were important — and instructive. 	[('about', 0.03381580269672061), ('the', 0.0034821591924757943), ('contests,', -5.7433903196622e-05), ('and', -0.005246346653757544)]	1
487	1	The Georgia Democrats took wire hangers and bottles of bleach to the House floor in protest as symbols of the self-induced abortions that many desperate women dangerously attempt when the aid of a doctor isn’t available or allowed.	[('allowed.', 0.026413599311292807), ('of', 0.007447272693133408), ('in', 0.002097814215111402), ('desperate', 0.0006294620805839746), ('The', -0.00019352867650458184), ('House', -0.004646651363388706), ('to', -0.012059037904850325)]	1
488	0	After days of mounting pressure, the top soccer clubs in Britain said Friday they would ask their players to take a 30 percent pay cut as the sport grapples with the damaging fallout from the coronavirus crisis.	[('30', 0.016347035374865683), ('would', 0.0058088423664038255), ('players', 0.0012048999063803778), ('fallout', -0.00033685379007279193), ('in', -0.003769135675773847), ('from', -0.008278623793911422), ('days', -0.018738393377311882)]	1
489	0	The Trump administration has repeatedly said there is an ongoing “crisis” at the southern border and sought to deter migrants, many of whom were Central American families, from making the journey.	[('American', 0.017134460065091405), ('has', 0.008403306163381256), ('families,', 0.003786600415501028), ('border', 0.0014695074890148474), ('the', -0.0032879155800647074), ('making', -0.022685918827360537)]	1
490	1	The government of the secretive central Asian nation Turkmenistan published photos of what it claimed to be thousands of cyclists celebrating World Health Day on Tuesday with a crowded ride through the nation’s capital, Ashgabat – one of several sporting events seemingly held with no concern for the Chinese coronavirus.	[('ride', 0.018811239762040743), ('thousands', 0.009354519988087917), ('seemingly', 0.005087548142382886), ('celebrating', 0.0019698917660325977), ('World', 0.0007533860847727169), ('Ashgabat', 0.0), ('nation’s', -0.0017198928420379923), ('held', -0.008777940531692986), ('for', -0.02026313913660926)]	1
491	0	Pence was the source of inspiration to pro-life activists for a second time Friday as he had addressed the March for Life rally earlier in the day when he made a surprise visit to speak to thousands of pro-life marchers participating in the annual event.	[('made', 0.032217791811018054), ('activists', 0.006395722475430853), ('visit', 0.0016866925064599391), ('surprise', 0.000842470686257285), ('event.', -0.0001786456051347185), ('addressed', -0.0015905005382802384), ('was', -0.004413188445541401), ('in', -0.012304448779744702)]	1
492	0	More than 1 in 4 black households report they sometimes miss or are late on their debt payments, compared with approximately 1 in 7 white households. 	[('report', 0.011809307516520056), ('miss', 0.0018659901535244949), ('1', 0.0), ('in', -0.0004908146918991774), ('sometimes', -0.00778182587437068)]	1
493	1	Transgender MMA fighter Fallon Fox twice broke a female opponent’s skull to win matches and now he is being praised by some in the LGBT community.	[('being', 0.02118957477452107), ('Fallon', 0.0030967661925446377), ('MMA', 0.0), ('some', -0.0029164768453531797), ('and', -0.018028202952750046)]	1
494	1	The Bezos Earth Fund may help shepherd along some new technologies, but billionaire philanthropy will not alter the regulatory structure that created the problem in the first place.	[('new', 0.04314219854702902), ('but', 0.002392992161122176), ('the', 0.000561734930670027), ('that', -0.001422646466164592), ('will', -0.00523833078356868)]	1
495	0	It's all very well to tell city residents not to line their trash cans with plastic bags, but washing out a kitchen receptacle every couple of days after use because it doesn't have a plastic liner will takes its toll on water supplies.	[('of', 0.022594917637858904), ('out', 0.011636018142722991), ('line', 0.003147802034740033), ('washing', 0.0013480899037590166), ('all', 6.120527306967772e-05), ('every', -0.0010136786300814782), ('will', -0.009992479968200865), ('after', -0.035178759823850395)]	1
496	1	Much of this health hazard lies at the feet of folks like RFK Jr., so the idea that Trump was doing the anti-vax slow-jam with this quack a week before Inauguration Day understandably put Twitterverse over the edge	[('this', 0.022719524966938777), ('Trump', 0.006481504822812545), ('health', 0.002037718087303533), ('hazard', 0.0), ('understandably', -0.002920960851063188), ('anti-vax', -0.011639408263506046), ('idea', -0.018343354358605776)]	1
497	1	That meant anyone walking into a branch with a certain level of assets instantly became a target for multiple offers. Customers with lower incomes were less of a priority, increasingly treated as little more than a source of fee harvesting.	[('That', 0.0337936274826591), ('as', 0.013084267432203447), ('with', 0.004883752620545068), ('a', 0.0), ('source', -0.001239115646258504), ('Customers', -0.0043933734689028635), ('priority,', -0.009824214376654173)]	1
498	1	Corinthian College Inc. is the bankrupted and criminal organization that Marco Rubio was defending just this past year, probably because he got a boatload of money from them in campaign organizations. Over the past 10 years it has come to light—through numerous lawsuits and state and federal investigations—that untold billions of dollars has been swindled out of student and taxpayers’ pockets by this private educational company.	[('this', 0.017175285186003832), ('Over', 0.00923702967258738), ('got', 0.004054520472879028), ('Rubio', 0.0015377962833879044), ('private', 0.0007154229950840119), ('swindled', 0.0), ('federal', -0.001004259776163624), ('criminal', -0.0019100762729334208), ('was', -0.005156464722641199), ('years', -0.006348391812865482), ('10', -0.012839550414298222)]	1
499	1	Home Secretary Priti Patel said that in response to the surge of illegal migrants, the government will look into how to speed up the deportation process, possibly to be modelled on Australia’s uncompromising system which saw a steep decline in illegal migration under the Commonwealth’s “stop the boats” policy.	[('of', 0.014821913309177141), ('policy.', 0.005456660756667608), ('the', 0.002034000152733716), ('Australia’s', 0.0012818737975836458), ('the', 0.0007647440986642373), ('a', 0.0), ('possibly', -0.003702482820120875), ('illegal', -0.008940941684089997), ('how', -0.01702168787105957)]	1
