index	true_label	text	lime	pred_label
323	0	The U.S. states of Texas and Ohio have ordered abortions be postponed as non-essential procedures to free up resources to fight coronavirus, a move critics said on Tuesday was political.	[('resources', -0.030009344804980003), ('and', -0.021466727342953667), ('essential', -0.019690523569424783), ('Texas', 0.016582996676990362), ('ordered', -0.01339895901288757), ('of', 0.01210124282092238)]	0
324	1	Almost all of this is gibberish; Trump still can’t speak coherently about California’s wildfires; and no officials in the Golden State ever conceded that he was “right” about the subject, because he wasn’t.	[('still', 0.020925892036242105), ('speak', -0.01935127050609486), ('California', 0.01615099760928923), ('of', 0.013622178202535185), ('this', 0.012371550403699425), ('can', -0.0091875705653152)]	0
325	1	Trump, who actually was his school’s team captain, has long claimed that he was the best athlete there, a boast rarely challenged because coaches and classmates tended to praise him once it became in their best interests to do so.	[('there', 0.02660081491899275), ('claimed', -0.024032505408780498), ('has', -0.023393936399864385), ('interests', -0.02281843127717027), ('his', -0.017040213170283217), ('and', -0.01473761259714358)]	0
326	1	In court and in public, the administration defended the extreme and disruptive measure being based on national security considerations, though it was clearly an instantiation of Trump’s bigoted campaign promise to end all Muslim immigration to the United States.	[('being', -0.03412514585533448), ('administration', 0.03184084466901472), ('United', -0.02772248363052942), ('States', 0.02036722368984209), ('was', -0.014331892453976584), ('end', -0.011653393234529545)]	0
327	1	President Donald Trump is losing support from his evangelical base as he lurches from one crisis into another. Numerous polls show that religious Americans, like most other Americans, disapprove of the president’s performance, and that could imperil his re-election chances.	[('could', 0.03577596368722436), ('support', 0.030505781291012387), ('losing', -0.022516879817665567), ('president', -0.02014809957500237), ('performance', -0.01859719748965914), ('one', -0.016649003877752293)]	0
328	1	Australian Rugby Player Israel Folau and his anti-gay sentiments appear to have gone too far this time.	[('this', 0.017575838694396217), ('too', -0.016225723392114953), ('his', -0.014203563294681198), ('gone', 0.008625166408879135), ('and', -0.007514902924145931), ('far', -0.005862266606084454)]	0
329	1	Last year, some states tried to ban abortion after just six weeks into a pregnancy ― when many women don’t even know they’re pregnant yet. Considering that 1 in 4 women has an abortion during her lifetime, the effects of these restrictions could prove devastating.	[('after', -0.03651065978232387), ('has', -0.029203191867282756), ('could', 0.022646601245582248), ('weeks', 0.021347996238603475), ('these', 0.017914206382816204), ('yet', 0.010439625703941881)]	0
330	1	As the Republican Party is struggling to defend him in a moment of nationwide strife, President Donald Trump decided Thursday night to fuel divisions within GOP rather than make nice.	[('Republican', 0.028975353499637414), ('Thursday', -0.021300983072463326), ('nice', -0.02020748102915995), ('As', 0.018485083504706564), ('within', 0.013279691501576077), ('decided', 0.013044862150692364)]	0
331	1	It’s not taxpayers’ fault that someone spent a lot of money she doesn’t have without a clear vision for how that degree could improve her later financial prospects.	[('could', 0.03450349190135396), ('spent', -0.023128406886555063), ('she', -0.022496723404488533), ('someone', -0.015249287078063885), ('for', 0.01435814041182169), ('clear', -0.012804312943959737)]	0
332	1	But the fact that Trump cloaks this fact by stoking false fears about immigrant crime and delivering rage-filled rants about “illegal” immigration shows that this isn’t some genuine and reasoned policy view about the costs and benefits of new entrants to the labor force — it’s a reactionary stance built atop anti-immigrant bigotry.	[('some', -0.02430595120618033), ('force', -0.013033037310286552), ('this', 0.010643319409170092), ('built', -0.010234668720729253), ('shows', -0.009632131531296696), ('labor', -0.00961963459511097)]	0
333	1	President Donald Trump used the occasion to again voice skepticism about climate change.	[('to', 0.016620511022163092), ('used', 0.011617294568876337), ('the', -0.010759737293068105), ('voice', -0.008501648988092102), ('skepticism', 0.00779335923792879), ('about', -0.006378592423694889)]	0
334	0	A study shows that the number of children getting routine vaccines to protect them from dangerous diseases has dramatically declined in the wake of the coronavirus.	[('has', -0.030039832096923645), ('children', -0.02433891800059326), ('number', -0.020755581403832064), ('getting', 0.01864328190322699), ('to', 0.015874486332071835), ('declined', -0.013849302548950724)]	0
335	1	The fear was well-deserved, since Trump has also made a number of dangerous comments about vaccines, linking immunizations to cases of autism and suggesting we need different vaccination schedules for small children…	[('since', -0.031735838619386524), ('well', 0.02530366554093124), ('we', -0.025117256874993773), ('children', -0.021602215224818495), ('also', -0.021376044923676358), ('has', -0.01845562337666418)]	0
336	0	A quarter of Americans have little or no interest in taking a coronavirus vaccine, a Reuters/Ipsos poll published on Thursday found, with some voicing concern that the record pace at which vaccine candidates are being developed could compromise safety.	[('being', -0.03364644102746088), ('could', 0.031808946560789905), ('at', -0.024854428362522094), ('little', 0.022525345446967892), ('no', -0.013309462031275778), ('some', -0.012022420758504928)]	0
337	1	Republicans are more pessimistic about the country’s direction than at almost any other time during Donald Trump’s presidency, as a trio of crises – the coronavirus pandemic, an economic downturn and mass protests over police brutality – buffets his administration.	[('over', -0.024972304220351772), ('more', -0.02156591224334821), ('time', 0.017388476154833795), ('administration', 0.017334485417019836), ('an', 0.015001644951181744), ('country', 0.011422164153691641)]	0
338	1	Celebrity Pseudoscience: Here Are Nine Household Names Who’ve Pushed Bad Science on The Public	[('Who', 0.01619389545114865), ('Here', -0.013477107555510586), ('Nine', -0.01040367478532574), ('The', 0.006200676111135951), ('on', 0.0037512307564649887), ('ve', -0.0013205001519104006)]	0
339	1	 While conservatives may find comfort in the old saw that those who aren’t liberal at 20 have no heart, and those who aren’t conservative at 40 have no brain, the truth, as Levin knows, is that those who are statists at 20 usually end up statists at 40. And he’s not content to allow time to take its uncertain political toll. 	[('truth', 0.026096394002839255), ('find', -0.020093144901902546), ('time', 0.017973221395752186), ('And', 0.015078063298729974), ('allow', -0.013248898096398717), ('to', 0.00963402562601247)]	0
340	1	For example, business leaders say the nation’s enormous population of immigrants has expanded the nation’s workforce, increased consumption, and driven up housing prices but that inflow has also shrunk the wages of less-educated Americans, the report said.	[('business', -0.019415188381268864), ('said', 0.017786882431445272), ('also', -0.01662087615932552), ('has', -0.01626239849493787), ('has', -0.015665614355934037), ('increased', 0.011638648656312783)]	0
341	1	Her proposal brings into sharp focus conservatives’ crusade to legislate control of women’s bodies through restrictive abortion bills and other measures that undermine reproductive rights.	[('focus', 0.025535252936382452), ('and', -0.0207599584599893), ('through', 0.01852402674473854), ('rights', -0.01662555071789905), ('of', 0.01431277827498304), ('crusade', -0.01315455149344236)]	0
342	0	Big Ten Commissioner Jim Delany told The Athletic last month he was ready to start talking about a larger playoff field, and prominent Big Ten athletic directors Barry Alvarez of Wisconsin and Jim Phillips from Northwestern have voiced support for that idea.	[('support', 0.03583093246493319), ('ready', -0.02191073962942185), ('that', 0.015285999218890583), ('told', 0.013196925418100058), ('and', -0.011215731958183603), ('Wisconsin', -0.011023848213988389)]	0
343	0	In the majority opinion, Justice Stephen Breyer wrote that neither of the provisions provided medical benefits and placed a substantial obstacle in the path of women seeking an abortion, constituting an undue burden.	[('obstacle', 0.012053314054852939), ('in', -0.009281320075230368), ('medical', 0.008197756942741712), ('provided', 0.008103207895473542), ('opinion', 0.007188858922785606), ('and', -0.006765496657040764)]	0
344	0	Bennett mounted an unsuccessful primary election challenge to Pan in 2018 and failed to qualify for the general election. In May, he launched a recall campaign against Pan, filing a petition accusing him of “high treason” for authoring legislation to restrict vaccine exemptions for school children.	[('children', -0.02424279800255287), ('primary', 0.020786819206388883), ('and', -0.016853516516795407), ('filing', 0.01371978943664266), ('accusing', 0.01322810657390422), ('failed', -0.009152476574608553)]	0
